,ID,ACTIVITY,GOOD,SUFFICIENT
925355,5126123,0,1,0
925365,5126124,1,0,0
925375,5126125,1,0,1
925382,5126126,1,0,1
925396,5126127,1,1,0
925398,5126128,1,0,0
925438,5126129,1,0,1
925478,5126130,1,0,1
925518,5126134,1,0,1
925544,5126135,1,0,1
925583,5126136,1,1,0
925636,5126137,1,1,0
925697,5126138,1,1,0
925758,5126141,0,1,0
925798,5126142,1,1,0
925853,5126143,1,1,0
925879,5126144,1,0,1
925883,5126145,1,1,0
925910,5126146,0,1,0
925950,5126147,1,0,1
925992,5126149,1,0,1
925998,5126150,0,1,0
926023,5126151,1,0,0
926039,5126152,0,0,1
926079,5126153,1,0,1
926087,5126154,1,0,1
926126,5126155,0,0,1
926166,5126156,0,0,1
926171,5126157,1,1,0
926199,5126158,1,0,1
926203,5126159,0,0,1
926208,5126160,0,1,0
926244,5126163,1,1,0
926251,5126164,1,1,0
926261,5126166,1,1,0
926295,5126167,1,0,1
926308,5126168,1,1,0
926335,5126169,1,1,0
926365,5126170,0,0,1
926399,5126171,1,1,0
926447,5126174,1,1,0
926464,5126175,1,1,0
926496,5126177,1,0,1
926500,5126178,1,1,0
926542,5126180,1,0,1
926546,5126183,0,1,0
926563,5126184,1,0,0
926570,5126185,1,1,0
926579,5126186,1,1,0
926595,5126187,0,1,0
926612,5126188,1,1,0
926626,5126189,0,1,0
926641,5126190,0,1,0
926656,5126191,0,0,1
926665,5126192,0,1,0
926680,5126193,1,0,1
926689,5126194,1,1,0
926698,5126195,1,1,0
926712,5126196,0,0,1
926740,5126197,1,0,1
926767,5126198,1,0,1
926794,5126199,0,0,1
926822,5126200,1,0,1
926849,5126201,1,1,0
926862,5126202,0,0,1
926890,5126203,1,1,0
926931,5126204,0,0,1
926959,5126205,1,1,0
927000,5126209,1,1,0
927045,5126210,1,0,1
927089,5126211,1,0,1
927094,5126217,0,0,1
927102,5126218,1,1,0
927105,5126219,1,0,1
927112,5126220,1,0,1
927120,5126223,0,1,0
927144,5126224,1,0,1
927167,5126227,1,1,0
927178,5126228,1,0,1
927189,5126230,1,0,1
927216,5126233,0,0,1
927220,5126236,1,0,1
927224,5126238,1,1,0
927268,5126239,1,1,0
927321,5126240,1,1,0
927382,5126241,0,1,0
927413,5126242,0,1,0
927449,5126245,0,0,1
927497,5126247,1,1,0
927537,5126248,1,1,0
927584,5126249,1,1,0
927622,5126250,0,0,1
927648,5126252,1,1,0
927684,5126255,1,1,0
927712,5126256,1,0,1
927722,5126257,1,0,1
927732,5126258,1,1,0
927775,5126259,1,1,0
927820,5126260,1,0,1
927824,5126261,1,0,0
927834,5126262,1,1,0
927868,5126263,1,0,1
927873,5126264,0,1,0
927879,5126265,0,1,0
927885,5126266,0,0,1
927897,5126267,0,1,0
927903,5126268,1,1,0
927914,5126269,0,1,0
927920,5126270,1,1,0
927942,5126271,1,1,0
927972,5126272,1,0,1
927993,5126274,1,1,0
928032,5126276,1,1,0
928054,5126277,1,1,0
928070,5126278,1,0,1
928099,5126281,1,0,1
928108,5126285,1,1,0
928150,5126286,1,1,0
928186,5126288,0,0,1
928200,5126289,1,1,0
928247,5126290,1,1,0
928284,5126291,1,0,1
928292,5126292,1,1,0
928324,5126293,1,1,0
928337,5126294,1,1,0
928381,5126296,0,0,1
928392,5126297,0,0,1
928397,5126298,1,0,1
928401,5126299,1,1,0
928449,5126300,0,0,0
928460,5126301,1,1,0
928501,5126302,1,1,0
928544,5126303,1,1,0
928584,5126304,1,0,1
928592,5126305,1,1,0
928595,5126306,1,0,1
928610,5126307,0,1,0
928613,5126308,1,0,1
928620,5126309,1,1,0
928642,5126310,1,0,1
928664,5126311,1,0,0
928669,5126314,1,1,0
928721,5126315,1,1,0
928760,5126316,0,1,0
928809,5126317,1,0,1
928824,5126318,1,1,0
928839,5126320,1,1,0
928874,5126321,1,0,1
928892,5126322,1,1,0
928910,5126323,0,1,0
928929,5126324,0,1,0
928950,5126325,1,1,0
928983,5126327,1,1,0
929017,5126328,1,1,0
929049,5126329,1,1,0
929068,5126330,0,1,0
929101,5126331,1,1,0
929135,5126332,1,1,0
929148,5126333,1,1,0
929160,5126334,1,1,0
929175,5126335,0,1,0
929208,5126338,1,1,0
929223,5126339,0,0,1
929239,5126340,1,1,0
929255,5126342,1,1,0
929302,5126343,1,1,0
929336,5126345,1,1,0
929359,5126346,1,0,1
929383,5126347,1,1,0
929433,5126348,0,0,1
929473,5126349,1,0,1
929513,5126350,1,0,1
929534,5126351,0,0,1
929568,5126352,1,1,0
929623,5126353,1,1,0
929656,5126354,1,1,0
929680,5126355,0,0,1
929714,5126356,0,0,1
929748,5126357,1,0,1
929780,5126358,0,0,1
929801,5126359,1,0,1
929822,5126360,1,0,1
929838,5126361,1,0,1
929871,5126362,0,1,0
929905,5126363,1,0,1
929911,5126364,0,0,1
929933,5126365,1,1,0
929935,5126366,0,0,1
929945,5126368,0,0,1
929967,5126369,0,0,1
929989,5126370,0,0,1
930013,5126371,1,0,1
930033,5126372,1,0,1
930046,5126373,1,0,1
930055,5126374,1,1,0
930064,5126375,0,0,1
930086,5126376,0,0,1
930108,5126377,0,0,1
930130,5126378,1,0,1
930139,5126379,1,1,0
930169,5126380,1,0,1
930186,5126381,1,1,0
930211,5126382,1,1,0
930248,5126383,1,1,0
930257,5126384,1,1,0
930278,5126385,1,1,0
930317,5126386,1,1,0
930365,5126394,1,1,0
930393,5126400,1,0,1
930405,5126401,1,0,1
930416,5126402,1,0,1
930424,5126403,0,0,1
930430,5126404,1,0,1
930438,5126405,1,0,1
930447,5126406,1,0,1
930451,5126407,1,0,1
930459,5126409,1,1,0
930461,5126411,1,0,1
930466,5126416,1,1,0
930510,5126420,1,1,0
930533,5126421,1,0,1
930556,5126422,1,1,0
930597,5126423,1,0,1
930614,5126424,1,1,0
930639,5126425,1,1,0
930641,5126426,1,0,1
930650,5126428,1,1,0
930684,5126429,1,0,1
930708,5126432,1,1,0
930758,5126433,1,1,0
930809,5126434,1,1,0
930823,5126435,1,1,0
930859,5126436,1,1,0
930911,5126437,1,1,0
930942,5126438,1,1,0
930949,5126441,1,1,0
931005,5126442,0,1,0
931033,5126443,1,1,0
931045,5126445,1,0,1
931057,5126451,0,0,1
931096,5126452,1,0,1
931124,5126453,0,0,1
931153,5126454,1,0,1
931160,5126455,0,0,1
931171,5126456,1,0,1
931182,5126457,1,0,1
931226,5126458,0,1,0
931271,5126459,1,0,0
931279,5126461,1,0,1
931308,5126462,1,0,0
931340,5126463,1,0,0
931398,5126467,1,0,1
931406,5126468,1,1,0
931440,5126469,0,1,0
931472,5126476,1,1,0
931526,5126478,1,1,0
931573,5126482,0,1,0
931590,5126483,1,1,0
931593,5126484,1,1,0
931642,5126485,1,0,1
931649,5126486,1,0,1
931672,5126487,1,0,1
931685,5126488,1,0,1
931698,5126490,0,0,1
931746,5126492,1,0,0
931752,5126493,1,0,1
931767,5126494,1,0,1
931786,5126496,0,1,0
931806,5126498,1,0,1
931815,5126499,0,1,0
931835,5126501,0,1,0
931861,5126502,0,1,0
931887,5126503,0,1,0
931913,5126504,1,1,0
931935,5126506,1,1,0
931954,5126508,1,1,0
931975,5126509,1,0,0
931980,5126510,1,1,0
932004,5126511,1,0,0
932024,5126512,1,1,0
932041,5126513,1,1,0
932085,5126515,1,1,0
932144,5126517,0,1,0
932180,5126518,1,1,0
932216,5126519,0,1,0
932252,5126520,1,1,0
932279,5126521,1,0,1
932296,5126522,1,0,1
932313,5126523,1,1,0
932335,5126524,0,1,0
932371,5126526,0,1,0
932373,5126527,0,1,0
932397,5126528,1,1,0
932398,5126529,1,1,0
932414,5126530,1,1,0
932470,5126536,1,1,0
932484,5126537,1,1,0
932507,5126538,1,1,0
932542,5126539,0,0,1
932578,5126540,1,1,0
932628,5126541,1,1,0
932655,5126542,1,1,0
932701,5126543,1,1,0
932752,5126544,1,1,0
932761,5126545,1,1,0
932789,5126547,1,1,0
932797,5126548,1,0,1
932809,5126549,0,0,1
932845,5126552,1,0,1
932881,5126553,1,1,0
932896,5126554,1,0,0
932907,5126555,1,0,1
932911,5126556,0,0,1
932916,5126557,0,0,1
932930,5126558,1,0,1
932938,5126559,0,0,1
932952,5126560,1,0,1
932965,5126561,1,0,1
932979,5126562,1,1,0
933006,5126565,1,1,0
933020,5126566,1,1,0
933026,5126570,1,0,1
933039,5126571,0,0,1
933064,5126572,1,0,1
933078,5126573,1,1,0
933102,5126574,1,0,1
933127,5126576,1,0,1
933143,5126577,0,1,0
933146,5126578,1,1,0
933148,5126579,0,0,1
933164,5126580,0,0,1
933179,5126581,1,1,0
933193,5126582,1,0,1
933198,5126583,0,0,1
933206,5126585,0,0,1
933210,5126587,1,1,0
933213,5126588,1,0,1
933217,5126589,1,1,0
933246,5126590,1,1,0
933275,5126591,0,1,0
933305,5126592,0,0,1
933348,5126593,0,1,0
933397,5126594,1,1,0
933426,5126595,0,1,0
933456,5126596,0,1,0
933486,5126597,0,0,1
933490,5126598,0,0,1
933533,5126599,1,0,1
933554,5126600,1,0,1
933575,5126602,1,1,0
933615,5126604,1,1,0
933650,5126605,1,1,0
933682,5126606,1,1,0
933685,5126607,1,0,1
933709,5126608,1,1,0
933737,5126609,0,1,0
933773,5126610,1,0,1
933777,5126611,1,1,0
933784,5126612,1,1,0
933806,5126614,1,1,0
933856,5126615,1,1,0
933890,5126616,1,1,0
933909,5126617,1,1,0
933933,5126620,1,0,1
933963,5126621,0,0,1
933995,5126622,1,1,0
934039,5126623,1,1,0
934070,5126624,1,1,0
934085,5126625,1,1,0
934125,5126626,1,0,0
934135,5126627,1,0,1
934152,5126628,1,0,1
934156,5126629,1,0,1
934164,5126630,1,1,0
934199,5126633,1,1,0
934227,5126636,1,0,1
934234,5126637,0,0,1
934242,5126638,0,0,1
934250,5126639,1,1,0
934267,5126640,0,0,1
934275,5126641,1,1,0
934332,5126643,1,1,0
934386,5126644,1,1,0
934394,5126647,1,1,0
934410,5126648,1,1,0
934414,5126649,1,1,0
934444,5126650,0,1,0
934448,5126651,0,1,0
934452,5126652,0,1,0
934465,5126653,0,1,0
934494,5126654,1,0,0
934503,5126655,1,1,0
934504,5126656,0,1,0
934508,5126657,0,1,0
934512,5126658,1,1,0
934523,5126659,1,0,1
934536,5126660,0,1,0
934540,5126661,0,0,1
934553,5126662,1,1,0
934582,5126663,0,1,0
934602,5126664,1,0,0
934611,5126665,1,0,0
934620,5126666,1,0,1
934627,5126667,1,0,1
934652,5126668,0,0,1
934677,5126669,0,0,1
934702,5126670,1,0,0
934726,5126671,0,0,1
934733,5126672,1,1,0
934774,5126673,1,1,0
934815,5126674,0,1,0
934848,5126675,0,1,0
934881,5126676,0,1,0
934913,5126677,0,1,0
934945,5126678,1,1,0
934977,5126679,1,1,0
935009,5126680,0,0,1
935013,5126681,1,1,0
935062,5126683,1,1,0
935077,5126685,1,1,0
935095,5126686,1,1,0
935130,5126687,1,1,0
935141,5126688,0,1,0
935190,5126689,1,1,0
935211,5126690,1,0,1
935220,5126691,1,0,1
935229,5126692,1,0,0
935261,5126697,1,1,0
935279,5126698,0,0,1
935287,5126699,1,0,1
935305,5126701,1,0,1
935309,5126702,0,1,0
935340,5126703,0,1,0
935371,5126704,1,0,0
935383,5126705,1,0,1
935395,5126706,1,0,1
935411,5126707,1,1,0
935442,5126708,1,1,0
935470,5126709,1,1,0
935477,5126712,0,0,0
935484,5126713,1,1,0
935491,5126714,1,0,1
935495,5126715,1,1,0
935509,5126716,0,0,0
935516,5126719,0,0,0
935523,5126723,0,1,0
935546,5126724,1,1,0
935568,5126725,1,1,0
935586,5126726,1,1,0
935643,5126727,0,1,0
935666,5126728,0,1,0
935690,5126729,0,1,0
935714,5126730,0,1,0
935742,5126731,0,1,0
935766,5126732,0,1,0
935790,5126733,0,1,0
935814,5126734,0,1,0
935838,5126735,1,1,0
935858,5126736,1,0,0
935868,5126737,1,0,1
935877,5126739,1,0,1
935890,5126740,1,0,1
935903,5126741,1,0,1
935924,5126742,1,0,1
935960,5126743,1,1,0
935989,5126749,0,0,1
935993,5126750,0,0,1
936018,5126751,1,0,1
936042,5126752,1,0,1
936046,5126753,0,0,1
936071,5126755,0,0,0
936093,5126756,1,0,1
936097,5126757,1,0,1
936125,5126758,1,0,1
936147,5126759,1,1,0
936182,5126760,1,1,0
936214,5126761,1,1,0
936259,5126762,1,1,0
936296,5126763,0,0,1
936315,5126764,1,1,0
936329,5126765,1,0,0
936341,5126766,1,1,0
936378,5126768,1,1,0
936415,5126769,0,0,1
936438,5126771,0,1,0
936444,5126772,1,0,1
936453,5126773,1,0,1
936462,5126777,0,1,0
936498,5126778,1,1,0
936526,5126779,1,1,0
936546,5126780,1,1,0
936558,5126781,0,1,0
936575,5126782,1,0,1
936583,5126785,0,1,0
936620,5126786,1,0,1
936625,5126788,0,1,0
936662,5126789,0,0,1
936674,5126790,0,1,0
936727,5126791,0,1,0
936767,5126792,0,1,0
936820,5126793,0,1,0
936860,5126794,0,1,0
936913,5126795,1,1,0
936924,5126796,1,1,0
936963,5126797,0,1,0
937016,5126798,0,0,1
937031,5126799,0,1,0
937044,5126800,1,0,1
937057,5126801,0,1,0
937071,5126802,1,1,0
937085,5126803,1,1,0
937105,5126804,1,1,0
937124,5126805,1,1,0
937140,5126809,0,0,1
937157,5126811,1,1,0
937176,5126812,0,0,1
937193,5126813,1,0,1
937210,5126814,1,1,0
937222,5126817,0,0,1
937239,5126818,1,0,1
937256,5126819,0,1,0
937276,5126821,1,1,0
937323,5126822,1,1,0
937381,5126823,0,1,0
937428,5126824,0,1,0
937446,5126825,1,0,0
937456,5126826,1,1,0
937490,5126827,1,1,0
937537,5126829,1,0,1
937542,5126830,1,0,0
937560,5126831,0,0,1
937579,5126832,0,1,0
937601,5126833,1,1,0
937617,5126834,1,1,0
937665,5126835,0,1,0
937704,5126836,1,1,0
937742,5126837,1,0,1
937751,5126839,1,1,0
937766,5126840,1,1,0
937789,5126841,1,1,0
937816,5126842,1,1,0
937827,5126843,0,1,0
937829,5126846,1,1,0
937887,5126848,1,1,0
937889,5126849,1,1,0
937927,5126850,0,1,0
937962,5126851,1,1,0
937969,5126852,1,1,0
938003,5126853,1,0,1
938019,5132239,1,0,1
938028,5132240,1,1,0
938050,5132259,1,1,0
938085,5132260,1,1,0
938124,5132261,1,1,0
938155,5132262,1,0,1
938161,5132263,0,1,0
938214,5132264,0,1,0
938267,5132290,0,0,1
938286,5132291,0,0,1
938305,5132292,1,0,1
938319,5132294,0,0,1
938330,5132295,0,0,1
938346,5132296,0,0,1
938362,5132297,1,0,1
938377,5132298,0,1,0
938387,5132299,1,1,0
938396,5132300,1,1,0
938406,5132301,0,1,0
938416,5132302,0,1,0
938426,5132303,0,1,0
938436,5132304,0,1,0
938446,5132305,0,1,0
938456,5132306,1,1,0
938465,5132308,1,0,1
938474,5132309,0,1,0
938487,5132310,0,1,0
938500,5132319,1,1,0
938542,5132320,1,1,0
938584,5132321,1,1,0
938626,5132322,1,1,0
938655,5132323,1,1,0
938678,5132324,1,1,0
938729,5132325,1,1,0
938749,5132326,1,1,0
938776,5132328,0,1,0
938783,5132329,0,1,0
938790,5132330,0,1,0
938797,5132331,0,1,0
938801,5132332,0,1,0
938805,5132333,0,0,1
938814,5132334,0,0,1
938823,5132336,1,0,1
938831,5132339,0,1,0
938842,5132340,0,1,0
938853,5132354,1,1,0
938860,5132355,0,0,1
938872,5132365,1,1,0
938886,5132366,0,1,0
938901,5132367,0,1,0
938916,5132368,0,1,0
938931,5132369,0,1,0
938946,5132370,0,1,0
938961,5132371,0,1,0
938976,5132372,0,1,0
938991,5132395,1,0,0
939023,5132396,0,0,1
939065,5132397,0,0,1
939107,5132398,1,0,1
939148,5132402,0,0,1
939161,5132403,1,0,0
939171,5132404,0,0,1
939178,5132405,0,0,1
939185,5132410,1,1,0
939234,5132411,1,1,0
939278,5132412,1,1,0
939296,5132413,1,1,0
939323,5132415,1,1,0
939348,5132421,1,1,0
939402,5132422,1,1,0
939456,5132436,1,1,0
939495,5132437,0,1,0
939553,5132438,0,1,0
939573,5132439,0,1,0
939593,5132440,1,1,0
939603,5132442,0,1,0
939623,5132464,0,1,0
939646,5132465,1,1,0
939669,5132466,1,1,0
939676,5132467,1,1,0
939683,5132469,0,1,0
939698,5132476,0,0,1
939704,5132477,0,0,1
939710,5132502,0,0,1
939719,5132503,1,0,1
939725,5132525,1,1,0
939736,5132526,1,1,0
939747,5132527,1,1,0
939761,5132528,0,1,0
939776,5132529,0,1,0
939791,5132530,0,1,0
939806,5132531,0,1,0
939821,5132532,0,1,0
939836,5132533,0,1,0
939851,5132534,0,1,0
939866,5132535,0,1,0
939881,5132537,1,1,0
939895,5132538,1,1,0
939902,5132539,1,0,1
939907,5132540,0,1,0
939922,5132541,1,1,0
939937,5132542,1,1,0
939952,5132544,0,1,0
939967,5132545,0,1,0
939982,5132546,0,1,0
939997,5132559,0,1,0
940002,5132564,0,1,0
940005,5132565,0,1,0
940008,5132567,0,1,0
940011,5132568,0,1,0
940014,5132569,0,1,0
940017,5132570,0,1,0
940020,5132571,0,1,0
940023,5132572,1,1,0
940026,5132576,0,1,0
940050,5132577,1,1,0
940073,5132578,0,1,0
940076,5132579,0,1,0
940079,5132580,0,1,0
940082,5132581,0,1,0
940085,5132582,0,1,0
940088,5132583,0,1,0
940091,5132584,1,1,0
940094,5132585,0,1,0
940097,5132586,0,1,0
940100,5132587,0,1,0
940103,5132588,0,0,1
940110,5132589,0,0,1
940117,5132590,0,0,1
940124,5132591,0,0,1
940131,5132592,0,0,1
940138,5132606,0,0,1
940146,5132607,0,0,1
940154,5132608,0,0,1
940162,5132609,0,0,1
940170,5132617,0,0,1
940176,5132618,1,0,1
940181,5132619,0,1,0
940193,5132620,0,1,0
940205,5132621,0,1,0
940217,5132622,0,1,0
940229,5132623,1,1,0
940236,5132624,0,1,0
940248,5132625,0,1,0
940260,5132627,0,0,1
940264,5132628,0,0,1
940268,5132629,0,0,1
940272,5132630,0,0,1
940276,5132632,0,0,1
940280,5132633,0,0,1
940284,5132634,1,1,0
940287,5132635,0,0,1
940299,5132636,0,0,1
940311,5132637,0,0,1
940323,5132638,0,0,1
940335,5132639,0,0,1
940347,5132644,0,1,0
940366,5132645,1,0,1
940373,5132647,0,1,0
940390,5132648,0,1,0
940407,5132653,0,0,1
940417,5132654,0,0,1
940427,5132655,0,0,1
940437,5132656,0,0,1
940447,5132657,0,0,1
940457,5132658,0,0,1
940467,5132659,0,0,1
940477,5132660,0,0,1
940487,5132661,1,0,1
940497,5132664,1,0,1
940510,5132665,1,1,0
940513,5132666,1,0,0
940531,5132669,0,0,0
940548,5132670,0,0,0
940565,5132671,0,1,0
940573,5132672,0,1,0
940581,5132673,1,1,0
940589,5132674,1,1,0
940597,5132675,0,1,0
940605,5132677,1,0,1
940616,5132678,0,1,0
940633,5132680,1,0,1
940638,5132681,1,0,1
940649,5132683,1,0,1
940654,5132686,0,1,0
940671,5132687,0,1,0
940688,5132693,0,0,1
940692,5132694,0,0,1
940696,5132695,0,0,1
940700,5132696,0,0,1
940704,5132697,0,0,1
940708,5132698,1,1,0
940711,5132699,1,1,0
940714,5132702,0,0,1
940722,5132703,0,0,1
940730,5132704,0,0,1
940738,5132705,1,0,1
940744,5132706,0,0,1
940752,5132710,0,0,1
940763,5132711,0,0,1
940774,5132712,1,0,1
940785,5132713,1,0,1
940792,5132714,0,0,1
940803,5132718,0,0,1
940817,5132719,0,0,1
940831,5132720,0,0,1
940845,5132721,0,0,1
940859,5132722,0,0,1
940873,5132725,0,0,1
940885,5132726,1,0,1
940894,5132727,0,1,0
940899,5132728,0,1,0
940904,5132729,0,1,0
940909,5132730,1,1,0
940910,5132731,0,1,0
940915,5132732,1,1,0
940919,5132735,0,0,0
940930,5132736,0,0,0
940941,5132739,0,0,0
940952,5132740,1,0,0
940962,5132742,0,0,1
940967,5132743,0,0,1
940972,5132744,1,0,1
940977,5132745,0,0,1
940982,5132746,1,0,1
940987,5132747,0,0,0
940998,5132748,0,0,0
941009,5132749,0,0,0
941020,5132750,0,0,0
941031,5132751,1,0,0
941042,5132752,0,0,1
941055,5132753,0,0,1
941068,5132754,0,0,1
941081,5132755,0,0,1
941094,5132765,0,0,1
941108,5132767,1,0,1
941121,5132770,1,1,0
941155,5132772,0,1,0
941190,5132775,0,1,0
941225,5132776,0,1,0
941260,5132777,1,1,0
941294,5132778,1,1,0
941328,5132784,0,1,0
941330,5132785,1,1,0
941331,5132787,0,0,1
941338,5132788,0,0,1
941345,5132789,0,0,1
941352,5132790,0,0,1
941359,5132791,0,0,1
941366,5132792,0,0,1
941373,5132793,0,1,0
941375,5132794,0,1,0
941377,5132795,0,1,0
941379,5132796,0,1,0
941381,5132798,0,1,0
941383,5132799,0,1,0
941385,5132800,1,1,0
941387,5132801,0,1,0
941389,5132804,0,1,0
941391,5132805,0,1,0
941393,5132806,0,1,0
941395,5132807,0,1,0
941397,5132808,0,1,0
941399,5132814,0,0,1
941407,5132815,0,0,1
941415,5132818,0,0,1
941423,5132819,0,0,1
941431,5132820,0,0,1
941439,5132821,0,0,1
941447,5132822,0,0,1
941455,5132823,1,0,1
941463,5132824,1,0,0
941470,5132831,0,0,1
941489,5132832,0,0,1
941508,5132833,1,0,0
941526,5132836,0,1,0
941529,5132837,0,1,0
941532,5132840,0,1,0
941578,5132841,0,1,0
941624,5132842,0,1,0
941670,5132843,1,1,0
941707,5132844,0,1,0
941753,5132845,0,0,1
941762,5132846,0,0,1
941771,5132847,1,0,1
941777,5132848,0,0,1
941786,5132849,0,0,1
941795,5132850,0,0,1
941804,5132851,0,0,1
941813,5132852,0,0,1
941822,5132853,0,0,1
941831,5132896,0,1,0
941844,5132897,0,1,0
941857,5132898,0,1,0
941870,5132899,0,1,0
941883,5132900,0,1,0
941896,5132901,0,1,0
941909,5132902,0,1,0
941922,5132903,0,1,0
941935,5132904,0,1,0
941948,5132906,0,1,0
941961,5132907,0,1,0
941974,5132908,0,1,0
941987,5132919,0,0,1
941995,5132920,0,0,1
942003,5132921,1,0,1
942011,5132922,1,0,1
942019,5132923,0,0,1
942027,5132924,0,0,1
942035,5132929,0,1,0
942037,5132930,0,1,0
942039,5132931,0,1,0
942041,5132932,0,1,0
942043,5132933,0,1,0
942045,5132934,0,1,0
942047,5132935,0,1,0
942049,5132936,0,1,0
942051,5132937,0,1,0
942053,5132938,0,1,0
942055,5132939,0,1,0
942057,5132940,0,1,0
942059,5132941,0,1,0
942061,5132942,0,1,0
942063,5132943,0,1,0
942065,5132944,0,1,0
942067,5132945,0,1,0
942069,5132946,0,1,0
942071,5132947,0,1,0
942073,5132948,0,1,0
942075,5132949,0,1,0
942077,5132950,0,1,0
942079,5132951,0,1,0
942081,5132952,0,1,0
942083,5132953,0,1,0
942085,5132954,0,1,0
942087,5132955,0,1,0
942089,5132956,0,1,0
942091,5132957,0,1,0
942093,5132958,0,1,0
942095,5132959,0,1,0
942097,5132960,0,1,0
942099,5132961,1,1,0
942100,5132962,1,1,0
942101,5132963,1,1,0
942103,5132967,1,0,1
942113,5132975,1,0,1
942117,5132976,0,1,0
942135,5132977,0,1,0
942153,5135249,0,0,1
942160,5135250,1,0,1
942166,5135251,1,0,1
942172,5135252,0,0,1
942187,5135253,0,0,1
942202,5135258,0,1,0
942204,5135262,0,1,0
942207,5135263,1,1,0
942210,5135264,1,1,0
942212,5135267,1,1,0
942230,5135270,0,0,1
942237,5135271,0,0,1
942244,5135272,1,0,1
942251,5135273,0,0,1
942258,5135274,0,0,1
942265,5135275,1,0,1
942271,5135285,0,1,0
942285,5135286,0,1,0
942299,5135310,1,1,0
942300,5135337,0,0,1
942304,5135338,0,0,1
942308,5135341,0,0,1
942312,5135342,0,0,1
942316,5135343,1,1,0
942319,5135344,1,0,0
942369,5135345,0,0,0
942419,5135346,1,0,0
942469,5135347,1,0,1
942475,5135360,0,0,1
942479,5135361,1,1,0
942482,5135376,0,0,1
942490,5135377,0,1,0
942522,5135378,1,1,0
942568,5135379,1,1,0
942623,5135380,0,1,0
942646,5135381,0,1,0
942692,5135382,1,1,0
942747,5135383,1,1,0
942778,5135384,1,1,0
942809,5135385,1,1,0
942832,5135386,1,1,0
942850,5135388,1,1,0
942867,5135393,1,1,0
942915,5135395,1,1,0
942970,5135400,1,1,0
943014,5135402,1,1,0
943032,5135403,1,1,0
943046,5135404,0,1,0
943099,5135405,1,1,0
943146,5135406,1,0,1
943155,5135409,1,0,1
943167,5135410,1,1,0
943176,5135412,0,0,1
943189,5135413,1,0,1
943198,5135414,1,1,0
943217,5135415,1,0,1
943229,5135416,1,1,0
943235,5135417,1,1,0
943237,5135418,1,1,0
943288,5135422,0,0,1
943301,5135423,1,0,1
943313,5135424,1,0,1
943321,5135425,1,0,1
943329,5135426,1,0,1
943346,5135427,0,0,1
943354,5135428,1,0,1
943361,5135429,1,1,0
943401,5135430,0,0,1
943418,5135431,0,0,1
943435,5135432,0,0,1
943452,5135433,1,0,0
943468,5135434,1,1,0
943469,5135435,1,1,0
943483,5135437,1,1,0
943529,5135438,1,1,0
943588,5135440,1,1,0
943627,5135443,1,1,0
943662,5135445,1,1,0
943686,5135446,1,1,0
943698,5135447,0,1,0
943708,5135448,1,1,0
943718,5135449,1,1,0
943720,5135450,1,1,0
943723,5135451,1,1,0
943730,5135452,1,1,0
943737,5135453,1,1,0
943745,5135455,0,1,0
943775,5135456,1,1,0
943805,5135457,1,1,0
943833,5135458,1,1,0
943836,5135459,1,0,1
943844,5135460,0,0,1
943860,5135461,1,0,1
943875,5135462,1,1,0
943877,5135463,1,0,0
943884,5135465,1,1,0
943910,5135466,1,1,0
943951,5135467,1,1,0
943999,5135468,1,1,0
944047,5135471,1,1,0
944094,5135472,1,1,0
944117,5135473,1,0,1
944125,5135474,1,1,0
944128,5135477,0,1,0
944138,5135478,0,1,0
944148,5135479,1,1,0
944151,5135480,0,0,1
944155,5135481,1,1,0
944170,5135482,1,0,1
944180,5135483,1,0,0
944190,5135484,0,1,0
944199,5135485,1,1,0
944248,5135486,1,0,1
944254,5135487,1,1,0
944291,5135488,0,0,1
944297,5135489,1,1,0
944310,5135490,1,1,0
944330,5135491,1,1,0
944342,5135492,0,1,0
944367,5135493,0,0,1
944378,5135494,1,1,0
944412,5135495,0,1,0
944435,5135496,1,1,0
944446,5135497,1,1,0
944460,5135498,0,0,1
944474,5135499,0,0,1
944488,5135500,0,0,1
944502,5135501,1,0,1
944510,5135502,1,0,1
944518,5135503,1,0,1
944525,5135504,1,1,0
944554,5135505,0,1,0
944583,5135506,1,1,0
944608,5135507,1,1,0
944637,5135508,0,0,1
944668,5135509,1,0,1
944689,5135510,1,1,0
944720,5135511,1,0,0
944742,5135512,1,1,0
944772,5135513,1,1,0
944815,5135514,0,1,0
944846,5135515,1,0,1
944859,5135516,1,1,0
944880,5135517,1,1,0
944910,5135520,1,1,0
944966,5135521,1,0,1
944990,5135522,1,1,0
945000,5135523,1,1,0
945005,5135524,1,1,0
945007,5135526,0,1,0
945012,5135527,0,1,0
945017,5135528,0,1,0
945022,5135529,1,1,0
945028,5135530,1,0,1
945034,5135531,1,1,0
945077,5135532,1,1,0
945135,5135534,0,1,0
945138,5135535,0,1,0
945176,5135536,0,1,0
945179,5135537,0,1,0
945201,5135538,1,1,0
945228,5135539,0,1,0
945250,5135540,0,1,0
945253,5135541,1,1,0
945256,5135544,1,1,0
945258,5135547,1,1,0
945307,5135548,0,0,1
945331,5135549,1,0,1
945335,5135550,1,0,1
945340,5135551,1,0,1
945346,5135552,1,1,0
945349,5135553,1,1,0
